customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
8445-DNBAE,Male,0,No,Yes,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,50.04999923706055,50,No
2951-QOQTK,Male,0,No,Yes,4,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),80.80000305175781,332,Yes
2958-NHPPS,Male,0,No,No,23,Yes,No,No,No,No,No,No,No,No internet service,Month-to-month,No,Electronic check,20.850000381469727,473,No
6806-YDEUL,Female,1,No,No,6,Yes,No,No,No,No,No,No,No,No internet service,Month-to-month,No,Bank transfer (automatic),19.5,106,No
1735-XMJVH,Male,0,Yes,Yes,8,Yes,No,No,No,No,No,No,No,No internet service,Month-to-month,Yes,Mailed check,19.350000381469727,152,No
6890-PFRQX,Male,0,No,No,18,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,69.5,1199,No
0222-CNVPT,Male,1,No,No,52,No,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),48.79999923706055,2555,No
5899-OUVKV,Male,0,No,No,31,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.5,2979,No
8681-ICONS,Male,0,Yes,Yes,29,Yes,No,No,No,No,No,No,No,No internet service,Month-to-month,Yes,Mailed check,20.649999618530273,654,No
1621-YNCJH,Female,0,Yes,No,36,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),106.05000305175781,3834,No
3473-XIIIT,Female,0,Yes,No,16,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.0,1534,Yes
6362-QHAFM,Male,0,Yes,No,42,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,108.30000305175781,4586,No
7893-IXHRQ,Male,0,No,No,1,Yes,No,No,No,No,No,No,No,No internet service,Month-to-month,No,Electronic check,20.549999237060547,20,Yes
3070-BDOQC,Female,0,No,No,60,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,99.6500015258789,5941,No
2952-QAYZF,Male,0,No,No,5,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,85.30000305175781,424,Yes
6234-PFPXL,Male,0,Yes,No,22,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),95.9000015258789,2234,No
9824-QCJPK,Male,0,Yes,No,36,Yes,No,No,No,No,No,No,No,No internet service,One year,No,Mailed check,20.0,666,No
4763-PGDPO,Female,0,No,No,4,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,70.4000015258789,281,Yes
4283-IVYCI,Male,0,No,No,9,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,64.94999694824219,547,No
1866-OBPNR,Male,0,Yes,Yes,1,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),74.5999984741211,74,No
8205-MQUGY,Male,0,Yes,Yes,12,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,49.20000076293945,571,No
8970-ANWXO,Female,0,No,No,23,Yes,No,DSL,No,No,No,Yes,Yes,Yes,One year,Yes,Mailed check,73.75,1756,No
9480-BQJEI,Male,0,No,No,62,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,One year,Yes,Bank transfer (automatic),92.30000305175781,5731,No
5394-SVGJV,Male,0,No,No,37,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),98.80000305175781,3475,Yes
6979-TNDEU,Female,0,No,No,8,Yes,No,No,No,No,No,No,No,No internet service,Month-to-month,No,Mailed check,19.200000762939453,156,No
9777-WJJPR,Male,0,Yes,No,31,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),88.6500015258789,2683,No
9283-LZQOH,Male,0,Yes,Yes,13,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),74.4000015258789,896,Yes
7079-QRCBC,Female,0,No,No,24,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.75,2407,Yes
9495-SKLKD,Male,0,Yes,Yes,45,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),95.94999694824219,4456,No
6048-UWKAL,Female,1,Yes,No,69,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),105.4000015258789,6998,No
5067-DGXLL,Male,0,No,No,2,Yes,No,No,No,No,No,No,No,No internet service,Month-to-month,No,Mailed check,20.25,36,No
5469-CTCWN,Male,0,Yes,Yes,61,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,106.0,6547,Yes
9851-QXEEQ,Male,0,No,No,41,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.69999694824219,4346,Yes
6281-FKEWS,Female,0,No,No,44,No,No,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,49.04999923706055,2265,No
8898-KASCD,Male,0,No,No,39,No,No,DSL,No,No,Yes,Yes,No,No,One year,No,Mailed check,35.54999923706055,1309,No
9242-TKFSV,Male,0,Yes,Yes,72,No,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),65.0999984741211,4754,No
9290-SHCMB,Female,1,No,No,13,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,96.8499984741211,1235,No
0743-HNPFG,Female,0,Yes,Yes,51,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,One year,Yes,Credit card (automatic),69.75,3562,No
2277-BKJKN,Female,1,Yes,No,71,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,99.19999694824219,7213,No
9809-IMGCQ,Male,1,No,No,22,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,96.69999694824219,2082,Yes
5208-HFSBT,Female,0,No,No,2,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),55.04999923706055,102,Yes
5035-PGZXH,Female,0,No,No,56,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,106.80000305175781,5914,No
8695-WDYEA,Male,0,No,No,1,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,51.25,51,No
6543-JXSOO,Female,0,Yes,Yes,23,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Mailed check,57.75,1282,No
8016-ZMGMO,Female,1,Yes,No,66,Yes,No,DSL,No,Yes,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),70.8499984741211,4738,No
8605-ITULD,Female,0,No,No,1,Yes,No,No,No,No,No,No,No,No internet service,Month-to-month,No,Mailed check,19.549999237060547,19,No
3254-YRILK,Male,1,No,No,19,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,88.19999694824219,1775,Yes
6416-YJTTB,Male,0,No,No,11,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),79.5,795,No
2667-WYLWJ,Female,0,Yes,Yes,8,Yes,No,No,No,No,No,No,No,No internet service,One year,Yes,Mailed check,19.75,145,Yes
4472-VESGY,Female,0,Yes,Yes,52,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),98.1500015258789,4993,No
3195-TQDZX,Male,0,No,No,3,Yes,No,No,No,No,No,No,No,No internet service,Month-to-month,Yes,Electronic check,20.25,61,No
3128-YOVTD,Female,0,Yes,Yes,51,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),79.1500015258789,4018,No
0529-ONKER,Male,1,No,No,15,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,75.6500015258789,1146,Yes
1728-CXQBE,Male,1,Yes,No,64,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,94.25,6081,No
7041-TXQJH,Female,0,No,No,37,No,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),40.20000076293945,1478,No
5014-GSOUQ,Male,0,No,No,13,Yes,No,No,No,No,No,No,No,No internet service,Two year,No,Mailed check,19.950000762939453,243,No
5724-BIDBU,Male,0,Yes,No,49,Yes,No,DSL,Yes,No,No,No,No,No,One year,Yes,Electronic check,55.349998474121094,2633,No
0481-SUMCB,Female,1,No,No,45,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),102.1500015258789,4735,No
1769-GRUIK,Female,0,No,No,18,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,71.0999984741211,1247,No
5240-IJOQT,Male,1,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.69999694824219,74,Yes
8819-WFGGJ,Male,0,Yes,No,68,No,No,DSL,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),54.099998474121094,3794,No
7427-AUFPY,Male,0,No,No,54,Yes,No,No,No,No,No,No,No,No internet service,Two year,No,Credit card (automatic),19.649999618530273,1008,No
2811-POVEX,Female,1,Yes,Yes,23,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),88.44999694824219,2130,No
1092-GANHU,Male,0,No,No,17,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,76.6500015258789,1313,Yes
7898-PDWQE,Male,0,Yes,No,71,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),80.4000015258789,5727,No
9972-EWRJS,Female,0,Yes,Yes,67,Yes,No,No,No,No,No,No,No,No internet service,Two year,Yes,Bank transfer (automatic),19.25,1372,No
9314-IJWSQ,Female,0,Yes,Yes,14,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,84.80000305175781,1203,No
0661-XEYAN,Female,1,No,No,1,No,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,25.799999237060547,25,Yes
5799-JRCZO,Female,0,No,Yes,63,Yes,No,No,No,No,No,No,No,No internet service,Two year,No,Credit card (automatic),19.5,1215,No
1921-KYSAY,Female,0,No,No,41,Yes,No,DSL,No,No,Yes,Yes,No,Yes,One year,Yes,Electronic check,68.5999984741211,2877,No
6198-RTPMF,Female,0,Yes,No,17,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,92.5999984741211,1579,No
2924-KHUVI,Male,0,Yes,No,56,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Electronic check,100.55000305175781,5514,No
1925-GMVBW,Female,0,No,No,5,Yes,No,No,No,No,No,No,No,No internet service,Month-to-month,No,Credit card (automatic),20.549999237060547,96,No
7881-EVUAD,Female,0,No,No,2,No,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,42.599998474121094,72,Yes
6184-DYUOB,Female,0,Yes,No,3,Yes,No,No,No,No,No,No,No,No internet service,Month-to-month,Yes,Mailed check,19.600000381469727,55,No
9207-ZPANB,Male,0,No,No,37,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,One year,No,Electronic check,67.44999694824219,2443,No
5766-XQXMQ,Female,0,No,No,29,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),68.8499984741211,1970,Yes
9327-QSDED,Male,0,No,No,8,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,43.54999923706055,335,No
1656-DRSMG,Female,0,No,No,63,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),109.8499984741211,7002,No
3012-VFFMN,Female,0,Yes,Yes,7,Yes,No,No,No,No,No,No,No,No internet service,Month-to-month,No,Mailed check,20.649999618530273,158,No
2984-AFWNC,Female,0,No,No,3,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,95.4000015258789,293,No
0640-YJTPY,Male,0,Yes,Yes,72,Yes,No,No,No,No,No,No,No,No internet service,Two year,No,Bank transfer (automatic),21.0,1493,No
8096-LOIST,Female,0,No,No,19,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,56.20000076293945,1093,No
9764-REAFF,Female,0,Yes,No,59,Yes,No,No,No,No,No,No,No,No internet service,Two year,No,Bank transfer (automatic),18.399999618530273,1057,No
3703-VAVCL,Male,0,Yes,Yes,2,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),90.0,190,Yes
7107-UBYKY,Female,0,Yes,Yes,35,Yes,No,No,No,No,No,No,No,No internet service,Month-to-month,Yes,Electronic check,25.75,882,No
4881-GQJTW,Male,0,No,No,14,Yes,No,No,No,No,No,No,No,No internet service,Month-to-month,No,Credit card (automatic),19.600000381469727,300,No
8519-QJGJD,Female,0,No,No,14,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,75.3499984741211,1025,Yes
7876-DNYAP,Female,0,Yes,Yes,69,Yes,No,No,No,No,No,No,No,No internet service,Two year,No,Credit card (automatic),19.799999237060547,1436,No
7905-NJMXS,Male,1,Yes,No,7,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,64.19999694824219,475,No
2882-WDTBA,Male,0,Yes,Yes,69,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),75.75,5388,No
2091-GPPIQ,Female,0,Yes,Yes,72,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,78.94999694824219,5730,No
6326-MTTXK,Male,0,No,No,8,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,100.8499984741211,819,Yes
5071-FBJFS,Female,0,Yes,Yes,4,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,50.29999923706055,217,No
2796-UUZZO,Male,0,Yes,Yes,63,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),80.30000305175781,4896,No
2429-AYKKO,Male,0,No,No,72,Yes,No,No,No,No,No,No,No,No internet service,Two year,No,Bank transfer (automatic),19.850000381469727,1434,No
9798-OPFEM,Female,0,No,No,46,Yes,No,No,No,No,No,No,No,No internet service,Two year,Yes,Electronic check,21.100000381469727,937,No
0330-IVZHA,Female,0,Yes,No,5,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,69.94999694824219,330,Yes
3794-NFNCH,Male,0,Yes,No,30,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,50.0,1474,No
5193-QLVZB,Male,0,No,No,63,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),104.75,6536,No
7114-AEOZE,Female,0,No,No,60,Yes,No,No,No,No,No,No,No,No internet service,Two year,No,Bank transfer (automatic),19.850000381469727,1128,No
2886-KEFUM,Female,0,Yes,No,63,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,107.5,6873,Yes
5522-NYKPB,Male,0,Yes,Yes,25,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,85.9000015258789,2199,No
4237-RLAQD,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,45.849998474121094,45,Yes
9957-YODKZ,Male,1,Yes,No,6,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,80.80000305175781,457,No
6518-KZXCB,Male,0,No,No,22,Yes,No,No,No,No,No,No,No,No internet service,Two year,No,Mailed check,25.25,566,No
2245-ADZFJ,Female,0,Yes,Yes,31,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),80.55000305175781,2471,No
7776-QGYJC,Female,0,Yes,Yes,39,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),81.5,3107,No
9313-QOLTZ,Male,0,No,No,26,Yes,No,No,No,No,No,No,No,No internet service,Month-to-month,No,Mailed check,20.899999618530273,518,No
9651-GTSAQ,Female,0,Yes,No,53,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),106.0999984741211,5769,Yes
3186-BAXNB,Female,0,No,No,1,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,91.69999694824219,91,Yes
4672-FOTSD,Male,0,No,No,12,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,67.25,832,No
0637-YLETY,Female,0,No,No,16,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),95.5999984741211,1555,Yes
9818-XQCUV,Female,0,No,No,2,Yes,No,No,No,No,No,No,No,No internet service,Month-to-month,No,Mailed check,20.350000381469727,45,No
7338-ERIVA,Male,0,No,Yes,39,No,No,DSL,Yes,No,No,Yes,Yes,No,One year,No,Bank transfer (automatic),45.04999923706055,1790,No
1157-BQCUW,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.94999694824219,74,Yes
8259-NFJTV,Female,0,Yes,Yes,7,No,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Mailed check,34.650001525878906,246,No
3223-DWFIO,Male,1,No,No,4,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,69.3499984741211,261,No
2660-EMUBI,Male,1,No,No,10,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.3499984741211,898,Yes
6968-GMKPR,Female,0,No,No,55,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,81.55000305175781,4509,No
4751-ERMAN,Male,0,Yes,Yes,72,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),75.4000015258789,5480,No
1436-ZMJAN,Female,0,Yes,No,10,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),67.80000305175781,653,No
3292-PBZEJ,Male,1,No,No,11,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,111.4000015258789,1183,No
0799-DDIHE,Female,0,Yes,Yes,15,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,46.29999923706055,639,No
3070-FNFZQ,Female,0,Yes,Yes,23,Yes,No,No,No,No,No,No,No,No internet service,Two year,No,Bank transfer (automatic),20.399999618530273,478,No
2812-SFXMJ,Male,0,No,Yes,1,Yes,No,No,No,No,No,No,No,No internet service,Month-to-month,No,Mailed check,20.049999237060547,20,No
7675-OZCZG,Female,1,No,No,3,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,45.0,127,Yes
5014-WUQMG,Male,0,Yes,Yes,47,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,96.0999984741211,4391,No
5312-TSZVC,Female,0,No,Yes,15,Yes,No,No,No,No,No,No,No,No internet service,One year,No,Mailed check,19.649999618530273,270,No
2003-CKLOR,Male,0,No,No,66,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,99.5,6710,Yes
0993-OSGPT,Female,1,Yes,No,68,Yes,No,DSL,No,Yes,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),60.650001525878906,3975,No
9254-RBFON,Female,0,Yes,Yes,17,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),98.5999984741211,1704,Yes
1205-WNWPJ,Female,0,No,No,7,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,59.5,415,Yes
9391-EOYLI,Male,1,Yes,No,12,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,80.44999694824219,950,Yes
7108-DGVUU,Female,1,Yes,No,21,Yes,No,DSL,No,Yes,Yes,No,No,Yes,One year,No,Bank transfer (automatic),71.69999694824219,1497,No
2782-JEEBU,Male,0,No,No,21,No,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,36.0,780,No
5127-BZENZ,Female,0,Yes,Yes,56,Yes,No,DSL,Yes,No,No,No,Yes,No,One year,No,Bank transfer (automatic),65.19999694824219,3512,No
2720-FVBQP,Female,0,Yes,Yes,6,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),48.95000076293945,273,No
9906-NHHVC,Female,1,No,No,65,No,No,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),53.5,3517,No
4522-XRWWI,Male,0,Yes,No,42,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,One year,No,Credit card (automatic),80.44999694824219,3375,No
3766-EJLFL,Female,0,Yes,Yes,68,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),109.05000305175781,7508,No
5939-SXWHM,Male,0,Yes,Yes,48,Yes,No,No,No,No,No,No,No,No internet service,Two year,No,Bank transfer (automatic),26.299999237060547,1245,No
8152-UOBNY,Female,1,No,No,50,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,106.80000305175781,5347,No
7351-KYHQH,Female,1,No,No,7,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,64.94999694824219,493,No
7643-RCHXS,Female,0,Yes,Yes,63,Yes,No,No,No,No,No,No,No,No internet service,Two year,No,Electronic check,19.350000381469727,1263,No
8246-SHFGA,Male,0,No,No,17,Yes,No,No,No,No,No,No,No,No internet service,Month-to-month,No,Credit card (automatic),21.100000381469727,385,No
8387-MOJJT,Female,0,Yes,Yes,42,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),77.94999694824219,3384,Yes
0620-XEFWH,Male,0,Yes,Yes,4,Yes,No,No,No,No,No,No,No,No internet service,Month-to-month,No,Mailed check,18.850000381469727,84,No
6485-QXWWE,Female,0,No,Yes,62,Yes,No,No,No,No,No,No,No,No internet service,Two year,No,Bank transfer (automatic),26.0,1638,No
2761-OCIAX,Male,1,No,No,2,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,74.69999694824219,165,Yes
7321-VGNKU,Female,0,Yes,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.3499984741211,120,No
5327-CNLUQ,Male,0,Yes,No,48,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),96.9000015258789,4473,No
7552-KEYGT,Male,0,Yes,No,27,Yes,No,No,No,No,No,No,No,No internet service,Two year,No,Bank transfer (automatic),19.549999237060547,520,No
5816-JMLGY,Female,0,Yes,Yes,70,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),80.4000015258789,5717,No
3068-OMWZA,Male,1,No,No,1,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,88.80000305175781,88,Yes
2927-QRRQV,Male,0,Yes,No,46,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,94.6500015258789,4312,No
6032-KRXXO,Male,0,No,No,30,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,90.25,2755,Yes
7459-RRWQZ,Female,0,No,No,15,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),64.6500015258789,994,Yes
6265-SXWBU,Male,0,Yes,Yes,69,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,One year,No,Credit card (automatic),95.75,6511,No
7941-RCJOW,Male,0,No,No,65,Yes,No,No,No,No,No,No,No,No internet service,Two year,Yes,Credit card (automatic),19.549999237060547,1218,No
6374-NTQLP,Male,1,Yes,Yes,72,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),104.0999984741211,7447,No
4154-AQUGT,Male,1,Yes,No,13,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),89.05000305175781,1169,Yes
2387-KDZQY,Male,0,No,No,17,Yes,No,No,No,No,No,No,No,No internet service,One year,Yes,Mailed check,20.100000381469727,279,No
3584-WKTTW,Male,0,Yes,No,51,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,111.55000305175781,5720,No
3399-BMLVW,Male,0,Yes,Yes,51,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Credit card (automatic),60.5,3121,No
1971-DTCZB,Female,0,Yes,No,72,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),90.94999694824219,6468,No
3092-IGHWF,Male,0,Yes,Yes,67,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Electronic check,87.4000015258789,5918,Yes
3374-PZLXD,Male,0,No,No,34,Yes,No,No,No,No,No,No,No,No internet service,Month-to-month,No,Mailed check,19.700000762939453,675,No
3813-DHBBB,Male,0,Yes,No,67,No,No,DSL,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),50.95000076293945,3521,No
2812-REYAT,Female,0,Yes,No,49,Yes,No,No,No,No,No,No,No,No internet service,One year,Yes,Bank transfer (automatic),20.049999237060547,923,No
6518-PPLMZ,Male,0,Yes,Yes,53,Yes,No,No,No,No,No,No,No,No internet service,Two year,Yes,Mailed check,19.399999618530273,1110,No
4939-KYYPY,Male,0,No,No,27,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,59.45000076293945,1611,No
8017-LXHFA,Female,1,No,No,23,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.75,2293,Yes
5930-GBIWP,Male,0,No,No,69,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),81.5,5553,No
6022-KOUQO,Female,0,Yes,Yes,2,No,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),29.049999237060547,44,No
6352-TWCAU,Female,0,No,No,35,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,86.44999694824219,3029,Yes
2361-UPSND,Female,0,Yes,No,46,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,One year,No,Mailed check,70.5999984741211,3231,No
6035-RIIOM,Female,0,No,No,54,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),97.19999694824219,5129,No
